Row;s_RTS_code;e_full_name;s_sec_type_name_dop;s_sec_form_name_full;s_zagolovok_adr;s_ISIN_code;s_CFI_code_2;s_trade_lot;s_step_price;s_currency_kotir;s_trade_in_date;f_is_exchanged;f_invc_full_name;КВАЛ;Торговый календарь
1622;SIG;Signet Jewelers Limited;Акции;Акции иностранного эмитента обыкновенные;;BMG812761002;ESVUFR;1,00;0,01;USD;14.06.2017 0:00:00;;Signet Jewelers Limited;НЕТ;Эмитенты с листингом в США
1623;SIGA;SIGA Technologies, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8269171067;ESVUFR;1,00;0,01;USD;12.04.2023 0:00:00;;SIGA Technologies, Inc.;ДА;Эмитенты с листингом в США
1624;SIGI;Selective Insurance Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8163001071;ESVUFR;1,00;0,01;USD;18.05.2020 0:00:00;;Selective Insurance Group, Inc.;НЕТ;Эмитенты с листингом в США
1625;SILK;Silk Road Medical, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US82710M1009;ESVUFR;1,00;0,01;USD;18.07.2022 0:00:00;;Silk Road Medical, Inc.;НЕТ;Эмитенты с листингом в США
1626;SIRI;Sirius XM Holdings Inc.;Акции;Акции иностранного эмитента обыкновенные;;US82968B1035;ESVUFR;1,00;0,01;USD;03.10.2022 0:00:00;;Sirius XM Holdings Inc.;НЕТ;Эмитенты с листингом в США
1627;SITE;SiteOne Landscape Supply, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US82982L1035;ESVUFR;1,00;0,01;USD;04.04.2019 0:00:00;;SiteOne Landscape Supply, Inc.;НЕТ;Эмитенты с листингом в США
1628;SITM;SiTime Corporation;Акции;Акции иностранного эмитента обыкновенные;;US82982T1060;ESVUFR;1,00;0,01;USD;28.01.2022 0:00:00;;SiTime Corporation;НЕТ;Эмитенты с листингом в США
1629;SJM;The J.M. Smucker Company;Акции;Акции иностранного эмитента обыкновенные;;US8326964058;ESVUFR;1,00;0,01;USD;14.06.2017 0:00:00;;The J.M. Smucker Company;НЕТ;Эмитенты с листингом в США
1630;SJW;SJW Group;Акции;Акции иностранного эмитента обыкновенные;;US7843051043;ESVUFR;1,00;0,01;USD;29.07.2020 0:00:00;;SJW Group;НЕТ;Эмитенты с листингом в США
1631;SKIN;The Beauty Health Company;Акции;Акции иностранного эмитента обыкновенные класса A;;US88331L1089;ESVUFR;1,00;0,01;USD;26.10.2021 0:00:00;;The Beauty Health Company;НЕТ;Эмитенты с листингом в США
1632;SKLZ;Skillz Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US83067L1098;ESVUFR;1,00;0,01;USD;01.06.2021 0:00:00;;Skillz Inc.;НЕТ;Эмитенты с листингом в США
1633;SKT;Tanger Factory Outlet Centers, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8754651060;ESVUFR;1,00;0,01;USD;03.10.2022 0:00:00;;Tanger Factory Outlet Centers, Inc.;НЕТ;Эмитенты с листингом в США
1634;SKX;Skechers U.S.A., Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US8305661055;ESVUFR;1,00;0,01;USD;05.08.2019 0:00:00;;Skechers U.S.A., Inc.;НЕТ;Эмитенты с листингом в США
1635;SKY;Skyline Champion Corporation;Акции;Акции иностранного эмитента обыкновенные;;US8308301055;ESVUFR;1,00;0,01;USD;10.11.2021 0:00:00;;Skyline Champion Corporation;НЕТ;Эмитенты с листингом в США
1636;SLAB;Silicon Laboratories Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8269191024;ESVUFR;1,00;0,01;USD;31.01.2019 0:00:00;;Silicon Laboratories Inc.;НЕТ;Эмитенты с листингом в США
1637;SLB;Schlumberger Limited;Акции;Акции иностранного эмитента обыкновенные;;AN8068571086;ESVUFR;1,00;0,01;USD;26.10.2016 0:00:00;;Schlumberger Limited;НЕТ;Эмитенты с листингом в США
1638;SLDB;Solid Biosciences Inc.;Акции;Акции иностранного эмитента обыкновенные;;US83422E2046;ESVUFR;1,00;0,01;USD;08.11.2022 0:00:00;;Solid Biosciences Inc.;НЕТ;Эмитенты с листингом в США
1639;SLG;SL Green Realty Corp.;Акции;Акции иностранного инвестиционного фонда;;US78440X8873;CBMJXS;1,00;0,01;USD;04.02.2022 0:00:00;;SL Green Realty Corp.;НЕТ;Эмитенты с листингом в США
1640;SLGN;Silgan Holdings Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8270481091;ESVUFB;1,00;0,01;USD;04.12.2020 0:00:00;;Silgan Holdings Inc.;НЕТ;Эмитенты с листингом в США
1641;SLM;SLM Corporation;Акции;Акции иностранного эмитента обыкновенные;;US78442P1066;ESVUFR;1,00;0,01;USD;08.08.2022 0:00:00;;SLM Corporation;НЕТ;Эмитенты с листингом в США
1642;SLP;Simulations Plus, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8292141053;ESVUFR;1,00;0,01;USD;04.12.2020 0:00:00;;Simulations Plus, Inc.;НЕТ;Эмитенты с листингом в США
1643;SLQT;SelectQuote, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8163073005;ESVUFR;1,00;0,01;USD;26.10.2021 0:00:00;;SelectQuote, Inc.;НЕТ;Эмитенты с листингом в США
1644;SLV;iShares Silver Trust ;Акции;Акции иностранного биржевого инвестиционного фонда iShares Silver Trust;;US46428Q1094;CEOJLS;1,00;0,01;USD;11.11.2022 0:00:00;True;iShares Silver Trust ;ДА;Эмитенты с листингом в США
1645;SLVM;Sylvamo Corporation;Акции;Акции иностранного эмитента обыкновенные;;US8713321029;ESVUPR;1,00;0,01;USD;05.10.2021 0:00:00;;Sylvamo Corporation;НЕТ;Эмитенты с листингом в США
1646;SMAR;Smartsheet Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US83200N1037;ESVUFR;1,00;0,01;USD;05.08.2019 0:00:00;;Smartsheet Inc.;НЕТ;Эмитенты с листингом в США
1647;SMG;The Scotts Miracle-Gro Company;Акции;Акции иностранного эмитента обыкновенные;;US8101861065;ESVUFR;1,00;0,01;USD;28.02.2019 0:00:00;;The Scotts Miracle-Gro Company;НЕТ;Эмитенты с листингом в США
1648;SMH;VanEck ETF Trust;Акции;Акции иностранного биржевого инвестиционного фонда VanEck Semiconductor ETF;;US92189F6768;CEOJLS;1,00;0,01;USD;11.11.2022 0:00:00;True;VanEck ETF Trust;ДА;Эмитенты с листингом в США
1649;SMPL;The Simply Good Foods Company;Акции;Акции иностранного эмитента обыкновенные;;US82900L1026;ESVUFR;1,00;0,01;USD;31.10.2019 0:00:00;;The Simply Good Foods Company;НЕТ;Эмитенты с листингом в США
1650;SMTC;Semtech Corporation;Акции;Акции иностранного эмитента обыкновенные;;US8168501018;ESVUFR;1,00;0,01;USD;28.02.2019 0:00:00;;Semtech Corporation;НЕТ;Эмитенты с листингом в США
1651;SNA;Snap-on Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US8330341012;ESVUFR;1,00;0,01;USD;26.10.2016 0:00:00;;Snap-on Incorporated;НЕТ;Эмитенты с листингом в США
1652;SNAP;Snap Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US83304A1060;ESNUFR;1,00;0,01;USD;05.08.2019 0:00:00;;Snap Inc.;НЕТ;Эмитенты с листингом в США
1653;SNBR;Sleep Number Corporation;Акции;Акции иностранного эмитента обыкновенные;;US83125X1037;ESVUFR;1,00;0,01;USD;11.06.2019 0:00:00;;Sleep Number Corporation;НЕТ;Эмитенты с листингом в США
1654;SNOW;Snowflake Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US8334451098;ESVUFR;1,00;0,01;USD;20.08.2021 0:00:00;;Snowflake Inc.;НЕТ;Эмитенты с листингом в США
1655;SNPS;Synopsys, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8716071076;ESVUFR;1,00;0,01;USD;31.08.2017 0:00:00;;Synopsys, Inc.;НЕТ;Эмитенты с листингом в США
1656;SNX;TD SYNNEX Corporation;Акции;Акции иностранного эмитента обыкновенные;;US87162W1009;ESVUFR;1,00;0,01;USD;31.01.2019 0:00:00;;TD SYNNEX Corporation;НЕТ;Эмитенты с листингом в США
1657;SO;The Southern Company;Акции;Акции иностранного эмитента обыкновенные;;US8425871071;ESVUFR;1,00;0,01;USD;01.06.2017 0:00:00;;The Southern Company;НЕТ;Эмитенты с листингом в США
1658;SOFI;SoFi Technologies, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US83406F1021;ESVUFR;1,00;0,01;USD;26.10.2021 0:00:00;;SoFi Technologies, Inc.;НЕТ;Эмитенты с листингом в США
1659;SON;Sonoco Products Company;Акции;Акции иностранного эмитента обыкновенные;;US8354951027;ESVUFR;1,00;0,01;USD;18.05.2020 0:00:00;;Sonoco Products Company;НЕТ;Эмитенты с листингом в США
1660;SONO;Sonos, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US83570H1086;ESVUFR;1,00;0,01;USD;31.10.2019 0:00:00;;Sonos, Inc.;НЕТ;Эмитенты с листингом в США
1661;SOXL;Direxion Shares ETF Trust;Акции;Акции иностранного биржевого инвестиционного фонда Direxion Daily Semiconductor Bull 3X Shares;;US25459W4583;CEOJMS;1,00;0,01;USD;19.04.2023 0:00:00;True;Direxion Shares ETF Trust;ДА;Эмитенты с листингом в США
1662;SOXS;Direxion Shares ETF Trust;Акции;Акции иностранного биржевого инвестиционного фонда Direxion Daily Semiconductor Bear 3X Shares;;US25460G3368;CEOJLS;1,00;0,01;USD;19.04.2023 0:00:00;True;Direxion Shares ETF Trust;ДА;Эмитенты с листингом в США
1663;SOXX;iShares Trust;Акции;Акции иностранного биржевого инвестиционного фонда iShares Semiconductor ETF;;US4642875235;CEOJLS;1,00;0,01;USD;11.11.2022 0:00:00;True;iShares Trust;ДА;Эмитенты с листингом в США
1664;SP;SP Plus Corporation;Акции;Акции иностранного эмитента обыкновенные;;US78469C1036;ESVUFR;1,00;0,01;USD;11.06.2019 0:00:00;;SP Plus Corporation;НЕТ;Эмитенты с листингом в США
1665;SPB@US;Spectrum Brands Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US84790A1051;ESVUFR;1,00;0,01;USD;30.10.2019 0:00:00;;Spectrum Brands Holdings, Inc.;НЕТ;Эмитенты с листингом в США
1666;SPCE;Virgin Galactic Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US92766K1060;ESVUFR;1,00;0,01;USD;22.09.2020 0:00:00;;Virgin Galactic Holdings, Inc.;НЕТ;Эмитенты с листингом в США
1667;SPDW;SPDR Index Shares Funds;Акции;Акции иностранного биржевого инвестиционного фонда SPDR Portfolio Developed World ex-US ETF;;US78463X8891;CEOJLS;1,00;0,01;USD;11.11.2022 0:00:00;True;SPDR Index Shares Funds;ДА;Эмитенты с листингом в США
1668;SPG;Simon Property Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8288061091;ESVUFR;1,00;0,01;USD;01.06.2017 0:00:00;;Simon Property Group, Inc.;НЕТ;Эмитенты с листингом в США
1669;SPGI;S&P Global Inc.;Акции;Акции иностранного эмитента обыкновенные;;US78409V1044;ESVUFR;1,00;0,01;USD;31.08.2017 0:00:00;;S&P Global Inc.;НЕТ;Эмитенты с листингом в США
1670;SPHR;Sphere Intertainment Co.;Акции;Акции иностранного эмитента обыкновенные класса A;;US55826T1025;ESVUFR;1,00;0,01;USD;21.04.2020 0:00:00;;Sphere Intertainment Co.;НЕТ;Эмитенты с листингом в США
1671;SPLG;SPDR Series Trust;Акции;Акции иностранного биржевого инвестиционного фонда SPDR Portfolio S&P 500 ETF;;US78464A8541;CEOILS;1,00;0,01;USD;23.01.2023 0:00:00;True;SPDR Series Trust;ДА;Эмитенты с листингом в США
1672;SPLK;Splunk Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8486371045;ESVUFR;1,00;0,01;USD;29.05.2018 0:00:00;;Splunk Inc.;НЕТ;Эмитенты с листингом в США
